bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-50137_T1w	0.3941094271160368	3.2268586756295226	0.7338947896018161	139.68072509765625	3.980563333333334	3.8641	4.31607	3.76152	0.21214345911374569	0.4279827869184353	0.35987375396781907	1.211256504058838	0.520178383588791	0.0	0.002409876027024457	16.4987749836516	8.732285377558478	12.254671514331614	208	256	176	1.3639300791521773	9.31643863042417	9.489689780652435	17.788700632380962	7.23152827456513	13.55526386326989	13.55950017409919	19.891708384462554	1.0	1.0	1.0	10.398647952124808	32.935663513932724	58.92422866821289	54.68842315673828	977333.0	12.10457286834717	119.14931488037102	35.141571044921875	51.2896375582953	141.51311035980393	383.1445007324219	363.550537109375	27352.0	159.0480667114258	566.376348876953	266.54144287109375	0.07867725337348652	71.5570938671143	684.6166381835938	681.463623046875	33432.0	568.4105834960938	811.5688842773436	73.14527130126953	0.38182028350748354	53.98725312929842	999.6373291015625	1000.015625	254354.0	906.6515472412109	1091.05029296875	56.21622848510742	0.17168347537517548	0.46375730633735657	0.5013269186019897	0.4176320947677505
sub-50152_T1w	0.30084629602656066	4.19303437789312	0.6976089502189017	117.18949890136719	3.4704078540988146	3.4172635622964433	3.66418	3.32978	0.17193203627678008	0.48627221274472665	0.3417957509784933	1.2196890115737915	0.48175038099288925	0.0	0.006939986390659366	20.41377079756453	8.262620798718979	12.712614686607292	160	239	200	3.22213184281504	12.287255453480368	11.626687432054851	19.37067499986914	13.924895282467167	23.675611692473137	24.23754446885154	35.112126431614314	1.100000023841858	1.0	1.0	0.37423668662512677	18.65848535006521	59.5098762512207	57.98692321777344	1138035.0	31.239170646667482	93.06088104248049	18.91278076171875	0.8750442000651559	116.64398291533081	405.1227722167969	396.5852966308594	14945.0	217.74056091308594	611.2836303710938	123.07752990722656	0.48321151356524084	50.851156706835084	673.7911376953125	674.2886962890625	42022.0	582.4611907958983	764.5298126220704	54.876426696777344	0.8219264323848452	47.13913121822923	996.4799194335938	1000.004150390625	161135.0	904.3280700683595	1074.0524658203124	51.624481201171875	0.14578519761562347	0.47149521112442017	0.4740750789642334	0.5641955297888418
sub-50785_T1w	0.38920401505910696	3.082344498890836	0.7675473470182967	638.0956420898438	3.317354902273888	3.12753	3.588784706821664	3.23575	0.20061587115604937	0.44146474889129206	0.35791937995265855	1.0827370882034302	0.14907835721969587	0.0	0.0007913429723583498	25.73901434255412	11.953857126954743	16.766861099677158	256	180	256	2.0897413077758515	8.62508600647315	6.9134545157929965	10.025536233129987	6.003184965795663	14.58407927239358	14.95993226633712	24.292532560822114	1.0	0.9999875426292419	1.0	9.238252841676099	26.969196860811493	36.892189025878906	23.872840881347656	87620.0	0.0	125.75555992126469	44.914676666259766	0.2574148534152436	128.71407208400376	248.71217346191406	247.12576293945312	13528.0	65.22199630737305	436.29608459472655	118.25225830078125	0.12992571520503038	67.56988567913862	601.5120849609375	600.3649291992188	17894.0	488.4734298706055	716.7956359863281	69.60488891601562	2.049670114587223	87.97783644381609	1010.5941162109375	1000.0209350585938	171559.0	868.019952392578	1188.7272216796875	99.74708557128906	0.16725800931453705	0.4554711878299713	0.47962522506713867	0.39130861842447484
sub-51187_T1w	0.33425483656468324	3.77362180625197	0.6200364936367316	334.78863525390625	3.820146387241763	4.394763919877318	3.2175717990755404	3.8481034427724303	0.19203053992845864	0.44873235078229956	0.3592371092892418	1.1628636121749878	0.5994637340307234	0.0	9.876233114504474e-05	24.806521493916108	11.220840921688177	16.405405922411813	256	132	256	3.2204014461590336	8.719992217298936	8.48251949844267	13.507164831870044	9.06896649492255	16.533835900177476	17.694947490909204	27.482040077627584	0.8593999743461609	1.5000007152557373	0.8593999743461609	6.529287226241982	23.838798534566813	35.65883255004883	28.622020721435547	991447.0	1.911804270744324	92.23235778808592	30.063289642333984	73.00507761049263	84.56986023830221	327.6195068359375	329.9973449707031	4719.0	175.16026611328127	461.76874999999995	102.46001434326172	0.29266684281917543	66.38192169448642	601.6497802734375	601.6255493164062	19191.0	487.63885498046875	714.4779968261719	68.99201965332031	1.4337560901977104	66.77790968937047	1000.4205932617188	1000.0037231445312	146857.0	878.0049804687501	1119.2097167968748	74.03480529785156	0.14771540462970734	0.4429619610309601	0.478445440530777	0.3134800476705234
